element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json,text_for_vectorisation,tfidf_x,tfidf_y,hash_x,hash_y,tfidf_kmeans_cluster,kmeans_cluster,gmm_cluster
node/258366201,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,258366201,Costcutter,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4350204,0.2453833,,convenience,,,,,"{""addr:city"": ""Dartford"", ""addr:country"": ""GB"", ""addr:housename"": ""Fleetdale Parade"", ""addr:housenumber"": ""30 - 34"", ""addr:postcode"": ""DA2 6JB"", ""addr:street"": ""Fleet Avenue"", ""addr:unit"": ""30-34"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""brand:wikipedia"": ""en:Costcutter"", ""check_date:opening_hours"": ""2024-07-22"", ""contact:website"": ""https://store-locator.costcutter.co.uk/costcutter-92997cfa2279"", ""fhrs:id"": ""1537221"", ""name"": ""Costcutter"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}","Costcutter shops shop convenience {""addr:city"": ""Dartford"", ""addr:country"": ""GB"", ""addr:housename"": ""Fleetdale Parade"", ""addr:housenumber"": ""30 - 34"", ""addr:postcode"": ""DA2 6JB"", ""addr:street"": ""Fleet Avenue"", ""addr:unit"": ""30-34"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""brand:wikipedia"": ""en:Costcutter"", ""check_date:opening_hours"": ""2024-07-22"", ""contact:website"": ""https://store-locator.costcutter.co.uk/costcutter-92997cfa2279"", ""fhrs:id"": ""1537221"", ""name"": ""Costcutter"", ""opening_hours:signed"": ""no"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}",0.40720547187401135,0.6318633313512172,0.6050141587305071,-0.3630459953021799,1,0,1
node/261631697,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,261631697,Cotor Flooring Ltd,shop,carpet,commercial stressful,stress,dense,0.85,0.75,51.2927195,0.3027694,,carpet,,,,,"{""check_date"": ""2025-11-28"", ""name"": ""Cotor Flooring Ltd"", ""shop"": ""carpet""}","Cotor Flooring Ltd shops shop carpet {""check_date"": ""2025-11-28"", ""name"": ""Cotor Flooring Ltd"", ""shop"": ""carpet""}",0.1357697339536751,0.281347584973752,0.23242469371807545,-0.1212174887968981,1,3,1
node/262411966,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,262411966,China Ark,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5203402,-0.0525884,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""86"", ""addr:postcode"": ""E1 4UN"", ""addr:street"": ""Mile End Road"", ""cuisine"": ""chinese"", ""fhrs:id"": ""101276"", ""fhrs:local_authority_id"": ""33016"", ""name"": ""China Ark"", ""old_name"": ""Red Dragon"", ""shop"": ""supermarket""}","China Ark shops shop supermarket {""addr:city"": ""London"", ""addr:housenumber"": ""86"", ""addr:postcode"": ""E1 4UN"", ""addr:street"": ""Mile End Road"", ""cuisine"": ""chinese"", ""fhrs:id"": ""101276"", ""fhrs:local_authority_id"": ""33016"", ""name"": ""China Ark"", ""old_name"": ""Red Dragon"", ""shop"": ""supermarket""}",0.3153959313338207,0.5565466962040048,0.5277906445438777,-0.36202182125302856,1,0,1
node/262566445,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,262566445,Londis Off Licence,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5546535,-0.3537862,,convenience,,,,,"{""brand"": ""Londis"", ""brand:wikidata"": ""Q21008564"", ""name"": ""Londis Off Licence"", ""shop"": ""convenience""}","Londis Off Licence shops shop convenience {""brand"": ""Londis"", ""brand:wikidata"": ""Q21008564"", ""name"": ""Londis Off Licence"", ""shop"": ""convenience""}",0.18425468903360687,0.3516966055495877,0.3116923004631277,-0.17572131997593923,1,3,1
node/263017298,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017298,5 Sapphires,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5601351,-0.0778245,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""49"", ""addr:postcode"": ""N16 0EB"", ""addr:street"": ""Kynaston Road"", ""fhrs:id"": ""1390738"", ""name"": ""5 Sapphires"", ""shop"": ""convenience""}","5 Sapphires shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""49"", ""addr:postcode"": ""N16 0EB"", ""addr:street"": ""Kynaston Road"", ""fhrs:id"": ""1390738"", ""name"": ""5 Sapphires"", ""shop"": ""convenience""}",0.37600482226027043,0.6735936720728448,0.521350145914487,-0.4756841946920056,1,0,1
node/263017299,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017299,Düzce Supermarket,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5577371,-0.0790332,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""N16 0RT"", ""addr:street"": ""Barbauld Road"", ""fhrs:id"": ""470233"", ""name"": ""Düzce Supermarket"", ""shop"": ""convenience""}","Düzce Supermarket shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""N16 0RT"", ""addr:street"": ""Barbauld Road"", ""fhrs:id"": ""470233"", ""name"": ""Düzce Supermarket"", ""shop"": ""convenience""}",0.3460703038439612,0.6221390769459938,0.5252961835367455,-0.4679504389921169,1,0,1
node/263017301,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017301,Stoke Newington Farmers' Market,shop,market,commercial stressful,stress,dense,0.85,0.75,51.5619667,-0.0751152,,market,,,,,"{""name"": ""Stoke Newington Farmers' Market"", ""opening_hours"": ""Sa 10:00-14:30"", ""shop"": ""market""}","Stoke Newington Farmers' Market shops shop market {""name"": ""Stoke Newington Farmers' Market"", ""opening_hours"": ""Sa 10:00-14:30"", ""shop"": ""market""}",0.152252176090579,0.2828820399121627,0.3042189509162407,-0.07334636732264647,1,3,1
node/263018277,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018277,Whole Foods Market,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5622036,-0.0752635,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""32-40"", ""addr:postcode"": ""N16 0LU"", ""addr:street"": ""Stoke Newington Church Street"", ""brand"": ""Whole Foods Market"", ""brand:wikidata"": ""Q1809448"", ""brand:wikipedia"": ""en:Whole Foods Market"", ""check_date"": ""2024-10-03"", ""check_date:opening_hours"": ""2024-10-03"", ""fhrs:id"": ""469337"", ""name"": ""Whole Foods Market"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 09:00-21:00"", ""organic"": ""only"", ""phone"": ""+44 20 7254 2332"", ""shop"": ""supermarket"", ""source"": ""survey"", ""source:addr"": ""interpolation"", ""website"": ""https://www.wholefoodsmarket.co.uk/stoke-newington"", ""wheelchair"": ""yes""}","Whole Foods Market shops shop supermarket {""addr:city"": ""London"", ""addr:housenumber"": ""32-40"", ""addr:postcode"": ""N16 0LU"", ""addr:street"": ""Stoke Newington Church Street"", ""brand"": ""Whole Foods Market"", ""brand:wikidata"": ""Q1809448"", ""brand:wikipedia"": ""en:Whole Foods Market"", ""check_date"": ""2024-10-03"", ""check_date:opening_hours"": ""2024-10-03"", ""fhrs:id"": ""469337"", ""name"": ""Whole Foods Market"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 09:00-21:00"", ""organic"": ""only"", ""phone"": ""+44 20 7254 2332"", ""shop"": ""supermarket"", ""source"": ""survey"", ""source:addr"": ""interpolation"", ""website"": ""https://www.wholefoodsmarket.co.uk/stoke-newington"", ""wheelchair"": ""yes""}",0.36279603179857167,0.5497027159803499,0.664179032909389,-0.17868518801256217,1,0,1
node/263018280,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018280,The Royal Bakery,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5606161,-0.073687,,bakery,,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""N16 7NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""469669"", ""name"": ""The Royal Bakery"", ""shop"": ""bakery"", ""source:postcode"": ""FHRS Open Data"", ""wheelchair"": ""yes""}","The Royal Bakery shops shop bakery {""addr:city"": ""London"", ""addr:postcode"": ""N16 7NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""469669"", ""name"": ""The Royal Bakery"", ""shop"": ""bakery"", ""source:postcode"": ""FHRS Open Data"", ""wheelchair"": ""yes""}",0.3511232796622465,0.5854162679238823,0.5462704163339005,-0.23450517009645114,1,0,1
node/263018284,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018284,Hamdy's Newsagent,shop,newsagent,commercial stressful,stress,dense,0.85,0.75,51.5617221,-0.0738278,,newsagent,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""167"", ""addr:postcode"": ""N16 0NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""470673"", ""name"": ""Hamdy's Newsagent"", ""shop"": ""newsagent""}","Hamdy's Newsagent shops shop newsagent {""addr:city"": ""London"", ""addr:housenumber"": ""167"", ""addr:postcode"": ""N16 0NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""470673"", ""name"": ""Hamdy's Newsagent"", ""shop"": ""newsagent""}",0.3885012259203331,0.6802036235700528,0.4844010065724743,-0.4172875094350397,1,0,1
node/264046250,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264046250,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4356403,-0.0339325,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""87-91"", ""addr:postcode"": ""SE6 4LJ"", ""addr:street"": ""Perry Hill"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2022-11-20"", ""contact:website"": ""https://www.tesco.com/store-locator/london/87-89-perry-hill"", ""currency:GBP"": ""yes"", ""fhrs:id"": ""1598849"", ""name"": ""Tesco Express"", ""name:fa"": ""تسکو"", ""opening_hours"": ""06:00-23:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}","Tesco Express shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""87-91"", ""addr:postcode"": ""SE6 4LJ"", ""addr:street"": ""Perry Hill"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2022-11-20"", ""contact:website"": ""https://www.tesco.com/store-locator/london/87-89-perry-hill"", ""currency:GBP"": ""yes"", ""fhrs:id"": ""1598849"", ""name"": ""Tesco Express"", ""name:fa"": ""تسکو"", ""opening_hours"": ""06:00-23:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}",0.28562676851933017,0.46478484892359745,0.6272893929431177,-0.22523623303285242,1,0,1
node/264515623,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264515623,Sainsbury's Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5173718,-0.1206414,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""129-133"", ""addr:postcode"": ""WC2B 6NH"", ""addr:street"": ""Kingsway"", ""air_conditioning"": ""yes"", ""alt_name"": ""Sainsbury's Local Holborn"", ""brand"": ""Sainsbury's Local"", ""brand:wikidata"": ""Q13218434"", ""brand:wikipedia"": ""en:Sainsbury's Local"", ""contact:phone"": ""+44 20 7242 6320"", ""fhrs:id"": ""807690"", ""fhrs:local_authority_id"": ""36853"", ""level"": ""0"", ""name"": ""Sainsbury's Local"", ""opening_hours"": ""Mo-Sa 06:00-24:00, Su 01:00-19:00"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}","Sainsbury's Local shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""129-133"", ""addr:postcode"": ""WC2B 6NH"", ""addr:street"": ""Kingsway"", ""air_conditioning"": ""yes"", ""alt_name"": ""Sainsbury's Local Holborn"", ""brand"": ""Sainsbury's Local"", ""brand:wikidata"": ""Q13218434"", ""brand:wikipedia"": ""en:Sainsbury's Local"", ""contact:phone"": ""+44 20 7242 6320"", ""fhrs:id"": ""807690"", ""fhrs:local_authority_id"": ""36853"", ""level"": ""0"", ""name"": ""Sainsbury's Local"", ""opening_hours"": ""Mo-Sa 06:00-24:00, Su 01:00-19:00"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}",0.294518337096179,0.4686133350989999,0.6733933104336178,-0.19677934655486226,1,0,1
node/264523231,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264523231,M&S Simply Food,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5050455,-0.0829194,,convenience,,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""SE1 2DA"", ""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""check_date"": ""2025-10-31"", ""check_date:opening_hours"": ""2025-10-31"", ""contact:website"": ""https://www.marksandspencer.com/stores/london-more-riverside-simply-food-7980"", ""name"": ""M&S Simply Food"", ""opening_hours"": ""Mo-Fr 07:00-21:00; Sa 09:00-21:00; Su 10:00-21:00"", ""phone"": ""+44 20 7357 9489"", ""shop"": ""convenience"", ""toilets"": ""no"", ""wheelchair"": ""yes""}","M&S Simply Food shops shop convenience {""addr:city"": ""London"", ""addr:postcode"": ""SE1 2DA"", ""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""check_date"": ""2025-10-31"", ""check_date:opening_hours"": ""2025-10-31"", ""contact:website"": ""https://www.marksandspencer.com/stores/london-more-riverside-simply-food-7980"", ""name"": ""M&S Simply Food"", ""opening_hours"": ""Mo-Fr 07:00-21:00; Sa 09:00-21:00; Su 10:00-21:00"", ""phone"": ""+44 20 7357 9489"", ""shop"": ""convenience"", ""toilets"": ""no"", ""wheelchair"": ""yes""}",0.26392110362799426,0.42703971946328156,0.5790647805586028,-0.12981960263135048,1,0,1
node/264523233,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264523233,Ole & Steen,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5050408,-0.0833755,,bakery,,,,,"{""addr:unit"": ""B"", ""branch"": ""More London"", ""brand"": ""Ole & Steen"", ""brand:wikidata"": ""Q12323572"", ""check_date"": ""2026-02-09"", ""level"": ""0"", ""name"": ""Ole & Steen"", ""old_name"": ""Caffè Nero"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""bakery"", ""wheelchair"": ""yes""}","Ole & Steen shops shop bakery {""addr:unit"": ""B"", ""branch"": ""More London"", ""brand"": ""Ole & Steen"", ""brand:wikidata"": ""Q12323572"", ""check_date"": ""2026-02-09"", ""level"": ""0"", ""name"": ""Ole & Steen"", ""old_name"": ""Caffè Nero"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""bakery"", ""wheelchair"": ""yes""}",0.20802459817994282,0.3380542926216441,0.45418601644884943,-0.14369809218363816,1,0,1
node/264803334,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264803334,Didi & Franc,shop,wine,commercial stressful,stress,dense,0.85,0.75,51.4877121,-0.1114842,,wine,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""296-300"", ""addr:postcode"": ""SE11 4LD"", ""addr:street"": ""Kennington Road"", ""check_date"": ""2026-01-07"", ""fhrs:id"": ""1371905"", ""name"": ""Didi & Franc"", ""opening_hours"": ""Mo off; Tu off; We-Sa 12:00-21:30; Su 11:00-16:00"", ""shop"": ""wine"", ""website"": ""https://www.instagram.com/didiandfranc""}","Didi & Franc shops shop wine {""addr:city"": ""London"", ""addr:housenumber"": ""296-300"", ""addr:postcode"": ""SE11 4LD"", ""addr:street"": ""Kennington Road"", ""check_date"": ""2026-01-07"", ""fhrs:id"": ""1371905"", ""name"": ""Didi & Franc"", ""opening_hours"": ""Mo off; Tu off; We-Sa 12:00-21:30; Su 11:00-16:00"", ""shop"": ""wine"", ""website"": ""https://www.instagram.com/didiandfranc""}",0.37061129956728545,0.6055316476828665,0.6112760533793715,-0.1934010179035726,1,0,1
node/265255750,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,265255750,"Drinks, Food And Wine",shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5101799,-0.2871931,,supermarket,,,,,"{""addr:floor"": ""G"", ""addr:housenumber"": ""11"", ""addr:street"": ""Station Parade"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""check_date"": ""2025-01-19"", ""level"": ""0"", ""name"": ""Drinks, Food And Wine"", ""shop"": ""supermarket""}","Drinks, Food And Wine shops shop supermarket {""addr:floor"": ""G"", ""addr:housenumber"": ""11"", ""addr:street"": ""Station Parade"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""check_date"": ""2025-01-19"", ""level"": ""0"", ""name"": ""Drinks, Food And Wine"", ""shop"": ""supermarket""}",0.24274392704331046,0.4281677608886822,0.487409592393495,-0.25429275431528436,1,0,1
node/265662963,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,265662963,Screwfix,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.4958553,-0.1420198,,doityourself,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""320"", ""addr:postcode"": ""SW1V 1AA"", ""addr:street"": ""Vauxhall Bridge Road"", ""branch"": ""Collect"", ""brand"": ""Screwfix"", ""brand:wikidata"": ""Q7439115"", ""brand:wikipedia"": ""en:Screwfix"", ""check_date"": ""2026-02-18"", ""name"": ""Screwfix"", ""opening_hours"": ""Mo-Fr 07:00-20:00, Sa 07:00-18:00, Su 09:00-16:00"", ""shop"": ""doityourself"", ""website"": ""https://www.screwfix.com/stores/EC5/london-victoria""}","Screwfix shops shop doityourself {""addr:city"": ""London"", ""addr:housenumber"": ""320"", ""addr:postcode"": ""SW1V 1AA"", ""addr:street"": ""Vauxhall Bridge Road"", ""branch"": ""Collect"", ""brand"": ""Screwfix"", ""brand:wikidata"": ""Q7439115"", ""brand:wikipedia"": ""en:Screwfix"", ""check_date"": ""2026-02-18"", ""name"": ""Screwfix"", ""opening_hours"": ""Mo-Fr 07:00-20:00, Sa 07:00-18:00, Su 09:00-16:00"", ""shop"": ""doityourself"", ""website"": ""https://www.screwfix.com/stores/EC5/london-victoria""}",0.3461582249759979,0.5262680811037707,0.6734642336827705,-0.1538454544756548,1,0,1
node/266415275,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266415275,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4965622,-0.0091503,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""286"", ""addr:postcode"": ""E14 3HW"", ""addr:street"": ""Manchester Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""fhrs:id"": ""84904"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/""}","Nisa Local shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""286"", ""addr:postcode"": ""E14 3HW"", ""addr:street"": ""Manchester Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""fhrs:id"": ""84904"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/""}",0.3552029679818304,0.5801813328414919,0.5780679617309661,-0.32076077574088396,1,0,1
node/266739707,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266739707,Sutton Music Centre,shop,music,commercial stressful,stress,dense,0.85,0.75,51.3669302,-0.1960826,,music,,,,,"{""addr:housenumber"": ""35"", ""addr:postcode"": ""SM1 1JN"", ""addr:street"": ""St. Nicholas Way"", ""name"": ""Sutton Music Centre"", ""shop"": ""music"", ""source"": ""local_knowledge;survey"", ""website"": ""https://suttonmusic.co.uk"", ""wheelchair"": ""no""}","Sutton Music Centre shops shop music {""addr:housenumber"": ""35"", ""addr:postcode"": ""SM1 1JN"", ""addr:street"": ""St. Nicholas Way"", ""name"": ""Sutton Music Centre"", ""shop"": ""music"", ""source"": ""local_knowledge;survey"", ""website"": ""https://suttonmusic.co.uk"", ""wheelchair"": ""no""}",0.36981044298176574,0.5914522203617772,0.42899983202556613,-0.2329366205991959,1,0,1
node/266743834,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266743834,Day's Stores,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.3661315,-0.2057378,,convenience,,,,,"{""addr:city"": ""Sutton"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""SM1 2EZ"", ""addr:street"": ""Gander Green Lane"", ""fhrs:authority"": ""Sutton"", ""fhrs:id"": ""898565"", ""name"": ""Day's Stores"", ""shop"": ""convenience"", ""source"": ""photo;survey;fhrs""}","Day's Stores shops shop convenience {""addr:city"": ""Sutton"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""SM1 2EZ"", ""addr:street"": ""Gander Green Lane"", ""fhrs:authority"": ""Sutton"", ""fhrs:id"": ""898565"", ""name"": ""Day's Stores"", ""shop"": ""convenience"", ""source"": ""photo;survey;fhrs""}",0.33841393516197305,0.585228960997156,0.5497530230054746,-0.3834592078077335,1,0,1
node/266885460,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266885460,Onslow Motors,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.3851513,-0.2387021,,car_repair,,,,,"{""name"": ""Onslow Motors"", ""shop"": ""car_repair""}","Onslow Motors shops shop car_repair {""name"": ""Onslow Motors"", ""shop"": ""car_repair""}",0.15821043988139594,0.3377340633826946,0.22024038548519517,-0.1197278555210155,1,3,1
node/267432003,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,267432003,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.501141,-0.125277,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""8-9"", ""addr:postcode"": ""SW1A 2JR"", ""addr:street"": ""Bridge Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2024-09-04"", ""contact:website"": ""https://www.tesco.com/store-locator/london/portcullis-house"", ""fhrs:id"": ""412313"", ""name"": ""Tesco Express"", ""name:be"": ""Тэска Экспрэс"", ""name:en"": ""Tesco Express"", ""name:fa"": ""تسکو اکسپرس"", ""name:ru"": ""Теско Экспресс"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:american_express"": ""yes"", ""shop"": ""convenience""}","Tesco Express shops shop convenience {""addr:city"": ""London"", ""addr:housenumber"": ""8-9"", ""addr:postcode"": ""SW1A 2JR"", ""addr:street"": ""Bridge Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2024-09-04"", ""contact:website"": ""https://www.tesco.com/store-locator/london/portcullis-house"", ""fhrs:id"": ""412313"", ""name"": ""Tesco Express"", ""name:be"": ""Тэска Экспрэс"", ""name:en"": ""Tesco Express"", ""name:fa"": ""تسکو اکسپرس"", ""name:ru"": ""Теско Экспресс"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:american_express"": ""yes"", ""shop"": ""convenience""}",0.2705390568081199,0.4350878544005015,0.6387673371540249,-0.26539976977063107,1,0,1
node/268123996,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268123996,Cancer Research UK,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3584079,-0.2163717,,charity,,,,,"{""brand"": ""Cancer Research UK"", ""brand:wikidata"": ""Q326079"", ""brand:wikipedia"": ""en:Cancer Research UK"", ""name"": ""Cancer Research UK"", ""shop"": ""charity""}","Cancer Research UK shops shop charity {""brand"": ""Cancer Research UK"", ""brand:wikidata"": ""Q326079"", ""brand:wikipedia"": ""en:Cancer Research UK"", ""name"": ""Cancer Research UK"", ""shop"": ""charity""}",0.1856358309440581,0.2283290374134485,0.24736940860943302,-0.11721178676657332,1,3,1
node/268124547,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268124547,St Raphael's Hospice,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3578738,-0.215905,,charity,,,,,"{""name"": ""St Raphael's Hospice"", ""shop"": ""charity""}","St Raphael's Hospice shops shop charity {""name"": ""St Raphael's Hospice"", ""shop"": ""charity""}",0.15821043988139594,0.3377340633826946,0.19326269717542974,-0.05734695696014132,1,3,1
node/268124749,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268124749,Save the Children,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3584548,-0.2167147,,charity,,,,,"{""brand"": ""Save the Children"", ""brand:wikidata"": ""Q215934"", ""name"": ""Save the Children"", ""shop"": ""charity""}","Save the Children shops shop charity {""brand"": ""Save the Children"", ""brand:wikidata"": ""Q215934"", ""name"": ""Save the Children"", ""shop"": ""charity""}",0.1864492421055877,0.3371080088709973,0.24853352451913713,-0.12440652817914519,1,3,1
node/268503198,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268503198,Boots,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.630385,-0.17544,pharmacy,chemist,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""1263-1275"", ""addr:postcode"": ""N20 9HS"", ""addr:street"": ""High Road"", ""amenity"": ""pharmacy"", ""branch"": ""Whetstone 1261-1275 High Road"", ""brand"": ""Boots"", ""brand:wikidata"": ""Q6123139"", ""brand:wikipedia"": ""en:Boots (company)"", ""contact:phone"": ""+44 20 8343 8596"", ""contact:website"": ""http://www.boots.com/stores/6509-whetstone-high-road-n20-9hs"", ""dispensing"": ""yes"", ""fhrs:id"": ""1617065"", ""healthcare"": ""pharmacy"", ""name"": ""Boots"", ""operator"": ""Boots UK Limited"", ""ref"": ""6509"", ""shop"": ""chemist"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}","Boots shops shop chemist {""addr:city"": ""London"", ""addr:housenumber"": ""1263-1275"", ""addr:postcode"": ""N20 9HS"", ""addr:street"": ""High Road"", ""amenity"": ""pharmacy"", ""branch"": ""Whetstone 1261-1275 High Road"", ""brand"": ""Boots"", ""brand:wikidata"": ""Q6123139"", ""brand:wikipedia"": ""en:Boots (company)"", ""contact:phone"": ""+44 20 8343 8596"", ""contact:website"": ""http://www.boots.com/stores/6509-whetstone-high-road-n20-9hs"", ""dispensing"": ""yes"", ""fhrs:id"": ""1617065"", ""healthcare"": ""pharmacy"", ""name"": ""Boots"", ""operator"": ""Boots UK Limited"", ""ref"": ""6509"", ""shop"": ""chemist"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}",0.36835299886996475,0.5416340349631833,0.6696359226206327,-0.16988320716611416,1,0,1
