element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json
node/262411966,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,262411966,China Ark,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5203402,-0.0525884,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""86"", ""addr:postcode"": ""E1 4UN"", ""addr:street"": ""Mile End Road"", ""cuisine"": ""chinese"", ""fhrs:id"": ""101276"", ""fhrs:local_authority_id"": ""33016"", ""name"": ""China Ark"", ""old_name"": ""Red Dragon"", ""shop"": ""supermarket""}"
node/262566445,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,262566445,Londis Off Licence,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5546535,-0.3537862,,convenience,,,,,"{""brand"": ""Londis"", ""brand:wikidata"": ""Q21008564"", ""name"": ""Londis Off Licence"", ""shop"": ""convenience""}"
node/263017298,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017298,5 Sapphires,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5601351,-0.0778245,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""49"", ""addr:postcode"": ""N16 0EB"", ""addr:street"": ""Kynaston Road"", ""fhrs:id"": ""1390738"", ""name"": ""5 Sapphires"", ""shop"": ""convenience""}"
node/263017299,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017299,Düzce Supermarket,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5577371,-0.0790332,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""N16 0RT"", ""addr:street"": ""Barbauld Road"", ""fhrs:id"": ""470233"", ""name"": ""Düzce Supermarket"", ""shop"": ""convenience""}"
node/263017301,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263017301,Stoke Newington Farmers' Market,shop,market,commercial stressful,stress,dense,0.85,0.75,51.5619667,-0.0751152,,market,,,,,"{""name"": ""Stoke Newington Farmers' Market"", ""opening_hours"": ""Sa 10:00-14:30"", ""shop"": ""market""}"
node/263018277,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018277,Whole Foods Market,shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5622036,-0.0752635,,supermarket,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""32-40"", ""addr:postcode"": ""N16 0LU"", ""addr:street"": ""Stoke Newington Church Street"", ""brand"": ""Whole Foods Market"", ""brand:wikidata"": ""Q1809448"", ""brand:wikipedia"": ""en:Whole Foods Market"", ""check_date"": ""2024-10-03"", ""check_date:opening_hours"": ""2024-10-03"", ""fhrs:id"": ""469337"", ""name"": ""Whole Foods Market"", ""opening_hours"": ""Mo-Sa 08:00-21:00; Su 09:00-21:00"", ""organic"": ""only"", ""phone"": ""+44 20 7254 2332"", ""shop"": ""supermarket"", ""source"": ""survey"", ""source:addr"": ""interpolation"", ""website"": ""https://www.wholefoodsmarket.co.uk/stoke-newington"", ""wheelchair"": ""yes""}"
node/263018280,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018280,The Royal Bakery,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5606161,-0.073687,,bakery,,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""N16 7NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""469669"", ""name"": ""The Royal Bakery"", ""shop"": ""bakery"", ""source:postcode"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
node/263018284,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,263018284,Hamdy's Newsagent,shop,newsagent,commercial stressful,stress,dense,0.85,0.75,51.5617221,-0.0738278,,newsagent,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""167"", ""addr:postcode"": ""N16 0NY"", ""addr:street"": ""Stoke Newington High Street"", ""fhrs:id"": ""470673"", ""name"": ""Hamdy's Newsagent"", ""shop"": ""newsagent""}"
node/264046250,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264046250,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4356403,-0.0339325,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""87-91"", ""addr:postcode"": ""SE6 4LJ"", ""addr:street"": ""Perry Hill"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""check_date"": ""2022-11-20"", ""contact:website"": ""https://www.tesco.com/store-locator/london/87-89-perry-hill"", ""currency:GBP"": ""yes"", ""fhrs:id"": ""1598849"", ""name"": ""Tesco Express"", ""name:fa"": ""تسکو"", ""opening_hours"": ""06:00-23:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""convenience"", ""source:addr"": ""FHRS Open Data""}"
node/264515623,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264515623,Sainsbury's Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5173718,-0.1206414,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""129-133"", ""addr:postcode"": ""WC2B 6NH"", ""addr:street"": ""Kingsway"", ""air_conditioning"": ""yes"", ""alt_name"": ""Sainsbury's Local Holborn"", ""brand"": ""Sainsbury's Local"", ""brand:wikidata"": ""Q13218434"", ""brand:wikipedia"": ""en:Sainsbury's Local"", ""contact:phone"": ""+44 20 7242 6320"", ""fhrs:id"": ""807690"", ""fhrs:local_authority_id"": ""36853"", ""level"": ""0"", ""name"": ""Sainsbury's Local"", ""opening_hours"": ""Mo-Sa 06:00-24:00, Su 01:00-19:00"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""shop"": ""convenience"", ""wheelchair"": ""yes""}"
node/264523231,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264523231,M&S Simply Food,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5050455,-0.0829194,,convenience,,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""SE1 2DA"", ""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""check_date"": ""2025-10-31"", ""check_date:opening_hours"": ""2025-10-31"", ""contact:website"": ""https://www.marksandspencer.com/stores/london-more-riverside-simply-food-7980"", ""name"": ""M&S Simply Food"", ""opening_hours"": ""Mo-Fr 07:00-21:00; Sa 09:00-21:00; Su 10:00-21:00"", ""phone"": ""+44 20 7357 9489"", ""shop"": ""convenience"", ""toilets"": ""no"", ""wheelchair"": ""yes""}"
node/264523233,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264523233,Ole & Steen,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.5050408,-0.0833755,,bakery,,,,,"{""addr:unit"": ""B"", ""branch"": ""More London"", ""brand"": ""Ole & Steen"", ""brand:wikidata"": ""Q12323572"", ""check_date"": ""2026-02-09"", ""level"": ""0"", ""name"": ""Ole & Steen"", ""old_name"": ""Caffè Nero"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""bakery"", ""wheelchair"": ""yes""}"
node/264803334,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,264803334,Didi & Franc,shop,wine,commercial stressful,stress,dense,0.85,0.75,51.4877121,-0.1114842,,wine,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""296-300"", ""addr:postcode"": ""SE11 4LD"", ""addr:street"": ""Kennington Road"", ""check_date"": ""2026-01-07"", ""fhrs:id"": ""1371905"", ""name"": ""Didi & Franc"", ""opening_hours"": ""Mo off; Tu off; We-Sa 12:00-21:30; Su 11:00-16:00"", ""shop"": ""wine"", ""website"": ""https://www.instagram.com/didiandfranc""}"
node/265255750,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,265255750,"Drinks, Food And Wine",shop,supermarket,commercial stressful,stress,dense,0.85,0.75,51.5101799,-0.2871931,,supermarket,,,,,"{""addr:floor"": ""G"", ""addr:housenumber"": ""11"", ""addr:street"": ""Station Parade"", ""brand"": ""Costcutter"", ""brand:wikidata"": ""Q5175072"", ""check_date"": ""2025-01-19"", ""level"": ""0"", ""name"": ""Drinks, Food And Wine"", ""shop"": ""supermarket""}"
node/265662963,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,265662963,Screwfix,shop,doityourself,commercial stressful,stress,dense,0.85,0.75,51.4958553,-0.1420198,,doityourself,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""320"", ""addr:postcode"": ""SW1V 1AA"", ""addr:street"": ""Vauxhall Bridge Road"", ""branch"": ""Collect"", ""brand"": ""Screwfix"", ""brand:wikidata"": ""Q7439115"", ""brand:wikipedia"": ""en:Screwfix"", ""check_date"": ""2026-02-18"", ""name"": ""Screwfix"", ""opening_hours"": ""Mo-Fr 07:00-20:00, Sa 07:00-18:00, Su 09:00-16:00"", ""shop"": ""doityourself"", ""website"": ""https://www.screwfix.com/stores/EC5/london-victoria""}"
node/266415275,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266415275,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4965622,-0.0091503,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""286"", ""addr:postcode"": ""E14 3HW"", ""addr:street"": ""Manchester Road"", ""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""fhrs:id"": ""84904"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience"", ""website"": ""https://www.nisalocally.co.uk/""}"
node/266739707,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266739707,Sutton Music Centre,shop,music,commercial stressful,stress,dense,0.85,0.75,51.3669302,-0.1960826,,music,,,,,"{""addr:housenumber"": ""35"", ""addr:postcode"": ""SM1 1JN"", ""addr:street"": ""St. Nicholas Way"", ""name"": ""Sutton Music Centre"", ""shop"": ""music"", ""source"": ""local_knowledge;survey"", ""website"": ""https://suttonmusic.co.uk"", ""wheelchair"": ""no""}"
node/266743834,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266743834,Day's Stores,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.3661315,-0.2057378,,convenience,,,,,"{""addr:city"": ""Sutton"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""SM1 2EZ"", ""addr:street"": ""Gander Green Lane"", ""fhrs:authority"": ""Sutton"", ""fhrs:id"": ""898565"", ""name"": ""Day's Stores"", ""shop"": ""convenience"", ""source"": ""photo;survey;fhrs""}"
node/266885460,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,266885460,Onslow Motors,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.3851513,-0.2387021,,car_repair,,,,,"{""name"": ""Onslow Motors"", ""shop"": ""car_repair""}"
node/267432003,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,267432003,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.501141,-0.125277,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""8-9"", ""addr:postcode"": ""SW1A 2JR"", ""addr:street"": ""Bridge Street"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""brand:wikipedia"": ""en:Tesco"", ""check_date"": ""2024-09-04"", ""contact:website"": ""https://www.tesco.com/store-locator/london/portcullis-house"", ""fhrs:id"": ""412313"", ""name"": ""Tesco Express"", ""name:be"": ""Тэска Экспрэс"", ""name:en"": ""Tesco Express"", ""name:fa"": ""تسکو اکسپرس"", ""name:ru"": ""Теско Экспресс"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:american_express"": ""yes"", ""shop"": ""convenience""}"
node/268123996,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268123996,Cancer Research UK,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3584079,-0.2163717,,charity,,,,,"{""brand"": ""Cancer Research UK"", ""brand:wikidata"": ""Q326079"", ""brand:wikipedia"": ""en:Cancer Research UK"", ""name"": ""Cancer Research UK"", ""shop"": ""charity""}"
node/268124547,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268124547,St Raphael's Hospice,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3578738,-0.215905,,charity,,,,,"{""name"": ""St Raphael's Hospice"", ""shop"": ""charity""}"
node/268124749,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268124749,Save the Children,shop,charity,commercial stressful,stress,dense,0.85,0.75,51.3584548,-0.2167147,,charity,,,,,"{""brand"": ""Save the Children"", ""brand:wikidata"": ""Q215934"", ""name"": ""Save the Children"", ""shop"": ""charity""}"
node/268503198,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268503198,Boots,shop,chemist,commercial stressful,stress,dense,0.85,0.75,51.630385,-0.17544,pharmacy,chemist,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""1263-1275"", ""addr:postcode"": ""N20 9HS"", ""addr:street"": ""High Road"", ""amenity"": ""pharmacy"", ""branch"": ""Whetstone 1261-1275 High Road"", ""brand"": ""Boots"", ""brand:wikidata"": ""Q6123139"", ""brand:wikipedia"": ""en:Boots (company)"", ""contact:phone"": ""+44 20 8343 8596"", ""contact:website"": ""http://www.boots.com/stores/6509-whetstone-high-road-n20-9hs"", ""dispensing"": ""yes"", ""fhrs:id"": ""1617065"", ""healthcare"": ""pharmacy"", ""name"": ""Boots"", ""operator"": ""Boots UK Limited"", ""ref"": ""6509"", ""shop"": ""chemist"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
node/268545091,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,268545091,Wilton's Off Licence,shop,beverages,commercial stressful,stress,dense,0.85,0.75,51.5266717,0.043107,,beverages,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""E6 3JG"", ""addr:street"": ""Henniker Gardens"", ""fhrs:id"": ""1132110"", ""name"": ""Wilton's Off Licence"", ""shop"": ""beverages""}"
node/269146388,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269146388,Plaistow Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.532339,0.0158201,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""196"", ""addr:postcode"": ""E15 3HJ"", ""addr:street"": ""Plaistow Road"", ""fhrs:id"": ""849288"", ""name"": ""Plaistow Express"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""customers""}"
node/269198265,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198265,Croydon Bookshop,shop,books,commercial stressful,stress,dense,0.85,0.75,51.3629891,-0.1737178,,books,,,,,"{""name"": ""Croydon Bookshop"", ""shop"": ""books""}"
node/269198268,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198268,Hillside Motors,shop,car,commercial stressful,stress,dense,0.85,0.75,51.3629833,-0.1740438,,car,,,,,"{""name"": ""Hillside Motors"", ""shop"": ""car""}"
node/269198280,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198280,Afforde Doors,shop,doors,commercial stressful,stress,dense,0.85,0.75,51.3630041,-0.1728877,,doors,,,,,"{""name"": ""Afforde Doors"", ""shop"": ""doors""}"
node/269198291,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198291,Goodfellowes,shop,estate_agent,commercial stressful,stress,dense,0.85,0.75,51.3570637,-0.1706537,,estate_agent,,,,,"{""addr:city"": ""Carshalton"", ""addr:housenumber"": ""3"", ""addr:street"": ""Beeches Avenue"", ""name"": ""Goodfellowes"", ""shop"": ""estate_agent"", ""source"": ""survey"", ""survey:date"": ""2018-09-29""}"
node/269198293,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198293,Beni's Barbers,shop,hairdresser,commercial stressful,stress,dense,0.85,0.75,51.3570193,-0.1706671,,hairdresser,,,,,"{""addr:city"": ""Carshalton"", ""addr:housenumber"": ""5"", ""addr:street"": ""Beeches Avenue"", ""name"": ""Beni's Barbers"", ""shop"": ""hairdresser"", ""source"": ""survey"", ""survey:date"": ""2018-09-29""}"
node/269198294,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269198294,Barn Garage,shop,car_repair,commercial stressful,stress,dense,0.85,0.75,51.3571738,-0.1710306,,car_repair,,,,,"{""name"": ""Barn Garage"", ""shop"": ""car_repair""}"
node/269236121,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269236121,Food City,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5553406,-0.0051613,,convenience,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""164"", ""addr:postcode"": ""E15 2BX"", ""addr:street"": ""High Road Leyton"", ""addr:suburb"": ""Stratford"", ""check_date"": ""2025-12-14"", ""fhrs:id"": ""577602"", ""fhrs:local_authority_id"": ""11217"", ""level"": ""0"", ""name"": ""Food City"", ""old_name"": ""Goodall Chemist"", ""shop"": ""convenience"", ""source:addr:postcode"": ""FHRS Open Data""}"
node/269346635,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,269346635,Hyside,shop,motorcycle,commercial stressful,stress,dense,0.85,0.75,51.5983449,0.1579586,,motorcycle,,,,,"{""brand"": ""Ducati"", ""name"": ""Hyside"", ""shop"": ""motorcycle"", ""url"": ""http://www.hysidemotorcycles.co.uk/""}"
node/270175655,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,270175655,Tesco Express,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.3255024,-0.2331413,,convenience,,,,,"{""addr:housenumber"": ""203"", ""addr:postcode"": ""KT17 3LB"", ""addr:street"": ""Fir Tree Road"", ""brand"": ""Tesco Express"", ""brand:wikidata"": ""Q98456772"", ""contact:website"": ""https://www.tesco.com/store-locator/surrey/203-fir-tree-road"", ""fhrs:id"": ""1438981"", ""name"": ""Tesco Express"", ""shop"": ""convenience""}"
node/272079218,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,272079218,Nisa Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4912721,-0.1375414,,convenience,,,,,"{""brand"": ""Nisa Local"", ""brand:wikidata"": ""Q16999069"", ""name"": ""Nisa Local"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""shop"": ""convenience""}"
node/272082978,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,272082978,The Optical Studio,shop,optician,commercial stressful,stress,dense,0.85,0.75,51.4925721,-0.138266,,optician,,,,,"{""name"": ""The Optical Studio"", ""shop"": ""optician"", ""wheelchair"": ""yes""}"
node/275402055,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,275402055,Tachbrook Bakery & Patisserie,shop,bakery,commercial stressful,stress,dense,0.85,0.75,51.4895905,-0.1347848,,bakery,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""101"", ""addr:postcode"": ""SW1V 2QA"", ""addr:street"": ""Tachbrook Street"", ""fhrs:confidence_management"": ""10"", ""fhrs:hygiene"": ""10"", ""fhrs:id"": ""414322"", ""fhrs:local_authority_id"": ""01601/0101/0/000"", ""fhrs:rating"": ""3"", ""fhrs:structural"": ""5"", ""name"": ""Tachbrook Bakery & Patisserie"", ""opening_hours"": ""Mo-Fr 07:00-16:00; Sa 08:00-16:00"", ""outdoor_seating"": ""yes"", ""payment:american_express"": ""yes"", ""payment:contactless"": ""yes"", ""shop"": ""bakery"", ""source:addr"": ""FSA Food Hygiene Ratings Database"", ""source:postcode"": ""FSA Food Hygiene Ratings Database""}"
node/275727982,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,275727982,M&S Simply Food,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.4949701,-0.1429797,,convenience,,,,,"{""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""brand:wikipedia"": ""en:Marks & Spencer"", ""check_date"": ""2024-07-21"", ""check_date:opening_hours"": ""2024-07-21"", ""contact:website"": ""https://www.marksandspencer.com/stores/london-victoria-east-simply-food-7579"", ""name"": ""M&S Simply Food"", ""opening_hours"": ""Mo-Sa 06:00-23:00; Su 08:00-21:00"", ""shop"": ""convenience""}"
node/276074178,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,276074178,Marks & Spencer,shop,department_store,commercial stressful,stress,dense,0.85,0.75,51.497613,-0.1410069,,department_store,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""SW1E 5JE"", ""addr:street"": ""Cardinal Walk"", ""brand"": ""Marks & Spencer"", ""brand:short"": ""M&S"", ""brand:wikidata"": ""Q714491"", ""brand:wikipedia"": ""en:Marks & Spencer"", ""check_date"": ""2024-07-21"", ""check_date:opening_hours"": ""2024-07-21"", ""fhrs:confidence_management"": ""5"", ""fhrs:hygiene"": ""0"", ""fhrs:id"": ""414622"", ""fhrs:local_authority_id"": ""06/00109/COMM"", ""fhrs:rating"": ""5"", ""fhrs:structural"": ""5"", ""level"": ""0"", ""name"": ""Marks & Spencer"", ""opening_hours"": ""Mo-Fr 08:00-21:00; Sa 09:00-20:00; Su 11:00-17:00"", ""shop"": ""department_store"", ""source:addr"": ""FSA Food Hygiene Ratings Database"", ""source:postcode"": ""FSA Food Hygiene Ratings Database"", ""toilets"": ""no"", ""website"": ""https://www.marksandspencer.com/stores/london-victoria-cardinal-place-3858""}"
node/276091364,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,276091364,Strawberry Local,shop,convenience,commercial stressful,stress,dense,0.85,0.75,51.5145118,-0.2585632,,convenience,,,,,"{""name"": ""Strawberry Local"", ""off_license"": ""yes"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""shop"": ""convenience""}"
node/276377474,openstreetmap_poi,OpenStreetMap / Overpass API,shops,node,276377474,Former Castle Bar,shop,vacant,commercial stressful,stress,dense,0.85,0.75,51.5532184,-0.1230767,,vacant,,,,,"{""addr:city"": ""London"", ""addr:housenumber"": ""392"", ""addr:postcode"": ""N7 0SJ"", ""addr:street"": ""Camden Road"", ""description"": ""Castle Bar pub, converted to an apart hotel. Closed as of May 2025."", ""disused:amenity"": ""pub"", ""name"": ""Former Castle Bar"", ""old_name"": ""M'Nuchah - A Resting Place"", ""shop"": ""vacant""}"
node/166889543,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,166889543,FreeNow Driver Office,office,yes,commercial stressful,stress,dense,0.90,0.85,51.5031972,-0.1011882,,,,,yes,,"{""name"": ""FreeNow Driver Office"", ""office"": ""yes""}"
node/169359416,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,169359416,Embassy of the Republic of North Macedonia,office,diplomatic,commercial stressful,stress,dense,0.90,0.85,51.4992223,-0.1378841,,,,,diplomatic,,"{""country"": ""MK"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Embassy of the Republic of North Macedonia"", ""name:fr"": ""Ambassade de Macédoine"", ""office"": ""diplomatic"", ""short_name"": ""Embassy of North Macedonia"", ""target"": ""GB"", ""wikidata"": ""Q16836829""}"
node/169461881,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,169461881,High Commission of Eswatini,office,diplomatic,commercial stressful,stress,dense,0.90,0.85,51.4995081,-0.1400273,,,,,diplomatic,,"{""addr:city"": ""London"", ""addr:housenumber"": ""20"", ""addr:street"": ""Buckingham Gate"", ""country"": ""SZ"", ""diplomatic"": ""embassy"", ""embassy"": ""high_commission"", ""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""listed_status"": ""Grade II"", ""name"": ""High Commission of Eswatini"", ""name:fr"": ""Ambassade du Swaziland"", ""office"": ""diplomatic"", ""ref:GB:nhle"": ""1066361"", ""target"": ""GB"", ""wikidata"": ""Q16843065"", ""wikipedia"": ""en:High Commission of Eswatini, London""}"
node/244428669,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,244428669,Heathside Estate Office,office,yes,commercial stressful,stress,dense,0.90,0.85,51.4711702,-0.0132502,,,,,yes,,"{""address"": ""1 Vardon House, Sparta Street, London"", ""name"": ""Heathside Estate Office"", ""office"": ""yes"", ""postal_code"": ""SE10 8DT""}"
node/255012047,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,255012047,Streathers Solicitors,office,lawyer,commercial stressful,stress,dense,0.90,0.85,51.5780839,-0.1238731,,,,,lawyer,,"{""addr:city"": ""London"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""N8 8DH"", ""addr:street"": ""Crouch End Hill"", ""fax"": ""+44 20 8347 2481"", ""name"": ""Streathers Solicitors"", ""office"": ""lawyer"", ""old_name"": ""NatWest"", ""phone"": ""+44 20 8347 2480"", ""website"": ""https://www.streathers.co.uk/site/contact/solicitors-in-crouch-end/""}"
node/261700017,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,261700017,Job center,office,employment_agency,commercial stressful,stress,dense,0.90,0.85,51.4752008,-0.1191111,,,,,employment_agency,,"{""addr:city"": ""London"", ""addr:postcode"": ""SW9 0PU"", ""addr:street"": ""Clapham Road"", ""check_date"": ""2023-09-04"", ""name"": ""Job center"", ""office"": ""employment_agency""}"
node/266748378,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,266748378,citizens_advice_bureaux,office,ngo,commercial stressful,stress,dense,0.90,0.85,51.3688729,-0.2236965,,,,,ngo,,"{""name"": ""citizens_advice_bureaux"", ""office"": ""ngo"", ""source"": ""photo""}"
node/269198298,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,269198298,"Davis, Burton, Williams & Co.",office,accountant,commercial stressful,stress,dense,0.90,0.85,51.3567455,-0.1707127,accountants,,,,accountant,,"{""addr:city"": ""Carshalton"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""SM5 3LB"", ""addr:street"": ""Beeches Avenue"", ""amenity"": ""accountants"", ""name"": ""Davis, Burton, Williams & Co."", ""office"": ""accountant"", ""source"": ""survey"", ""survey:date"": ""2018-09-29""}"
node/269198300,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,269198300,Goodfellows Estate Agents,office,estate_agent,commercial stressful,stress,dense,0.90,0.85,51.3566944,-0.1707261,,,,,estate_agent,,"{""addr:city"": ""Carshalton"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""SM5 3LB"", ""addr:street"": ""Beeches Avenue"", ""name"": ""Goodfellows Estate Agents"", ""office"": ""estate_agent"", ""operator"": ""Goodfellows"", ""source"": ""survey;local knowledge"", ""survey:date"": ""2021-03-01""}"
node/273535349,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,273535349,Properteers Group,office,yes,commercial stressful,stress,dense,0.90,0.85,51.499293,-0.0532252,,,,,yes,,"{""name"": ""Properteers Group"", ""office"": ""yes""}"
node/276487550,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,276487550,Daniel Paul,office,estate_agent,commercial stressful,stress,dense,0.90,0.85,51.5012647,-0.2329913,,,,,estate_agent,,"{""addr:city"": ""London"", ""addr:country"": ""GB"", ""addr:housenumber"": ""168"", ""addr:street"": ""Goldhawk Road"", ""amenity:disused"": ""laundry"", ""name"": ""Daniel Paul"", ""office"": ""estate_agent"", ""phone"": ""+44 20 8743 5254"", ""website"": ""https://www.danielpaul.co.uk/""}"
node/280380052,openstreetmap_poi,OpenStreetMap / Overpass API,offices,node,280380052,Arrivo,office,coworking,commercial stressful,stress,dense,0.90,0.85,51.4629601,-0.3026095,,,,,coworking,,"{""level"": ""0"", ""name"": ""Arrivo"", ""office"": ""coworking""}"
